title:231110_05_gaze, start timestamp:1699597750.506052, stop timestamp:1699597811.925492, headset type:EPOCX, headset serial:E502066F, headset firmware:720, channels:125, sampling rate:eeg_128;pow_8, samples:7867      , version:2.2, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1699597750.584134,1699597750.584240,125.000000,0.000000,4322.307617,4297.307617,4334.871582,4339.487305,4318.205078,4325.641113,4322.948730,4313.205078,4308.333496,4310.384766,4492.948730,4649.615234,4401.153809,4447.051270,7413.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.591942,1699597750.592048,126.000000,0.000000,4321.153809,4295.128418,4331.922852,4337.051270,4310.256348,4320.256348,4319.230957,4323.846191,4313.974121,4312.051270,4489.743652,4663.974121,4400.256348,4439.358887,5931.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.599750,1699597750.599956,127.000000,0.000000,4315.384766,4291.794922,4323.589844,4324.358887,4306.538574,4316.410156,4310.641113,4312.948730,4306.538574,4297.948730,4470.128418,4659.615234,4383.077148,4419.871582,85.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.607558,1699597750.607764,0.000000,0.000000,4326.538574,4293.077148,4333.974121,4331.410156,4316.410156,4326.025879,4319.487305,4318.974121,4309.230957,4300.512695,4474.871582,4681.025879,4387.307617,4431.922852,4968.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,66.666664,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,3.000000,13.275701,4.157569,2.984880,1.530727,0.721623,19.582117,3.707201,4.133611,1.240623,0.775249,3.673876,2.304169,2.182170,1.202636,0.615421,6.632903,1.976078,3.568634,1.346402,1.028910,0.899677,1.258818,1.377575,0.771387,0.331574,0.454592,0.655084,0.880553,0.542608,0.246669,0.719001,1.656252,1.182553,1.033933,0.972823,0.817660,3.553167,2.939953,1.483033,1.483956,0.748117,1.533096,3.318889,1.308272,0.572038,1.431313,2.444511,3.516503,1.337215,0.552560,3.313351,3.850636,5.665883,2.632509,1.211800,130.264816,13.471073,17.660744,5.697639,1.695966,3.800632,3.389339,5.561127,1.932115,0.997948,7.280217,4.157867,4.581358,2.291090,1.494839
1699597750.615367,1699597750.615672,1.000000,0.000000,4330.512695,4293.974121,4337.692383,4339.743652,4316.922852,4327.307617,4317.307617,4323.846191,4313.333496,4308.205078,4482.563965,4699.102539,4395.256348,4446.410156,5536.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.623175,1699597750.623480,2.000000,0.000000,4311.666504,4291.410156,4327.179688,4330.641113,4306.153809,4316.794922,4301.025879,4310.128418,4305.000000,4297.179688,4468.974121,4682.179688,4377.563965,4432.179688,5163.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.630983,1699597750.631388,3.000000,0.000000,4309.743652,4303.846191,4331.922852,4336.153809,4310.512695,4326.153809,4314.487305,4317.692383,4310.256348,4297.563965,4472.436035,4676.282227,4378.974121,4429.358887,5364.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.638791,1699597750.639195,4.000000,0.000000,4332.051270,4326.153809,4353.205078,4359.102539,4325.897461,4343.846191,4342.307617,4345.897461,4331.410156,4318.974121,4501.538574,4692.692383,4409.102539,4456.410156,5253.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.646599,1699597750.647103,5.000000,0.000000,4341.025879,4324.102539,4358.589844,4361.410156,4325.641113,4338.974121,4335.641113,4338.974121,4329.102539,4318.846191,4504.358887,4686.794922,4413.333496,4464.871582,5257.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.654408,1699597750.654911,6.000000,0.000000,4333.077148,4311.282227,4346.153809,4350.641113,4316.922852,4328.717773,4316.025879,4309.871582,4309.871582,4303.461426,4485.256348,4672.307617,4399.487305,4453.974121,5283.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
