title:231110_02_default, start timestamp:1699596218.361920, stop timestamp:1699596280.070220, headset type:EPOCX, headset serial:E502066F, headset firmware:720, channels:125, sampling rate:eeg_128;pow_8, samples:7904      , version:2.2, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1699596218.518084,1699596218.519154,9.000000,0.000000,4304.871582,4287.948730,4315.128418,4266.410156,4274.743652,4266.282227,4263.333496,4258.205078,4258.461426,4245.769043,4443.717773,4459.102539,4352.307617,4406.666504,5302.000000,4.000000,90.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699596218.525892,1699596218.526962,10.000000,0.000000,4314.615234,4298.077148,4325.000000,4279.358887,4272.563965,4268.589844,4268.461426,4268.077148,4263.333496,4257.051270,4463.461426,4475.641113,4365.512695,4422.948730,5908.000000,4.000000,90.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699596218.533700,1699596218.534670,11.000000,0.000000,4316.922852,4294.743652,4324.230957,4276.538574,4270.384766,4277.820313,4272.179688,4272.051270,4265.512695,4261.666504,4473.974121,4484.230957,4369.615234,4432.563965,5756.000000,4.000000,90.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,10.417163,2.648380,0.784152,0.617083,0.148000,8.825913,1.688957,0.761267,0.553059,0.373817,2.730767,1.193278,0.398251,0.352817,0.162570,3.905530,1.167342,0.789299,0.490697,0.495945,1.074503,0.461666,0.268348,0.405058,0.276944,0.245837,0.159967,0.362918,0.122556,0.166996,0.407517,0.852969,0.300320,0.151609,0.181555,0.339133,1.539353,0.556315,0.407212,0.233919,0.408602,1.809312,0.915364,0.405246,0.177496,0.418796,0.941933,0.504539,0.625029,0.281699,0.999290,2.180029,0.197431,0.685176,0.265297,1.580692,2.161981,0.168804,0.744202,0.254630,2.646667,2.823667,0.525921,0.682822,0.244762,4.836609,2.672236,0.642743,0.573306,0.222862
1699596218.541508,1699596218.542479,12.000000,0.000000,4311.538574,4292.436035,4318.333496,4268.589844,4272.692383,4278.974121,4272.307617,4270.256348,4262.307617,4249.487305,4466.922852,4479.743652,4364.487305,4428.205078,6669.000000,4.000000,90.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699596218.549317,1699596218.550187,13.000000,0.000000,4309.102539,4297.563965,4317.307617,4276.666504,4279.358887,4274.871582,4272.948730,4273.077148,4261.410156,4241.922852,4462.563965,4475.897461,4364.487305,4423.077148,6528.000000,4.000000,90.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699596218.557125,1699596218.557995,14.000000,0.000000,4314.487305,4288.846191,4320.000000,4276.922852,4282.436035,4280.000000,4277.820313,4276.794922,4264.615234,4246.538574,4465.384766,4481.025879,4368.846191,4426.410156,5908.000000,4.000000,90.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699596218.564933,1699596218.565703,15.000000,0.000000,4311.153809,4279.871582,4317.820313,4259.871582,4278.461426,4283.846191,4284.487305,4276.153809,4265.769043,4248.717773,4467.307617,4483.846191,4366.410156,4424.358887,5756.000000,4.000000,90.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699596218.572741,1699596218.573512,16.000000,0.000000,4296.794922,4291.538574,4312.692383,4261.922852,4273.205078,4280.641113,4285.384766,4275.384766,4264.358887,4246.153809,4461.025879,4475.128418,4360.256348,4413.205078,0.000000,4.000000,90.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699596218.580549,1699596218.581220,17.000000,0.000000,4287.948730,4297.436035,4312.948730,4278.077148,4272.179688,4281.282227,4280.641113,4275.384766,4261.282227,4247.692383,4450.512695,4465.641113,4356.025879,4406.922852,0.000000,4.000000,90.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699596218.588358,1699596218.589128,18.000000,0.000000,4294.487305,4291.025879,4311.666504,4278.974121,4276.922852,4284.871582,4280.641113,4273.205078,4260.641113,4247.820313,4453.333496,4467.051270,4356.794922,4411.025879,0.000000,4.000000,90.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
